Ticker,timestamp,Date,Error,data_source,last_price,volume,price_source,quote_time,trade_time,quote_age_sec,is_market_open,market_status,price_history_status,hv_status,iv_30d,hv_10,hv_20,hv_30,hv_60,hv_90,HV_10_D_Cur,HV_20_D_Cur,HV_30_D_Cur,HV_60_D_Cur,HV_90_D_Cur,HV_120_D_Cur,HV_150_D_Cur,HV_180_D_Cur,hv_slope,volatility_regime,highPrice,lowPrice,openPrice,closePrice,52WeekHigh,52WeekLow,netChange,netPercentChange,dividendDate,dividendYield,snapshot_ts,Snapshot_Age_Hours,iv_surface_source,iv_surface_date,iv_surface_age_days,history_depth_ok,iv_data_stale,regime_confidence,IV_7_D_Call,IV_14_D_Call,IV_21_D_Call,IV_30_D_Call_hist,IV_60_D_Call,IV_90_D_Call,IV_120_D_Call,IV_150_D_Call,IV_180_D_Call,IV_270_D_Call,IV_360_D_Call,IV_720_D_Call,IV_1080_D_Call,IV_7_D_Put,IV_14_D_Put,IV_21_D_Put,IV_30_D_Put,IV_60_D_Put,IV_90_D_Put,IV_120_D_Put,IV_150_D_Put,IV_180_D_Put,IV_270_D_Put,IV_360_D_Put,IV_720_D_Put,IV_1080_D_Put,iv_rank_252d,iv_percentile_252d,iv_history_count,iv_index_30d_hist,IV_30_D_Call,IV_Rank_30D,IV_Term_Structure,IV_Trend_7D,HV_Trend_30D,VVIX,Recent_Vol_Spike,Volatility_Regime,Regime,IV_Rank_Source,IV_Maturity_State,Trend_State,Price_vs_SMA20,Price_vs_SMA50,Volume_Trend,ADX,RSI,Trend_Strength,RV_10D,RV_Calculated,RV_IV_Ratio,Chart_Pattern,Pattern_Confidence,Candlestick_Pattern,Entry_Timing_Quality,Reversal_Confirmation,Signal_Type,intraday_range_pct,gap_pct,intraday_position_pct,compression_tag,gap_tag,intraday_position_tag,pct_from_52w_high,pct_from_52w_low,52w_range_position,52w_regime_tag,52w_strategy_context,net_change,net_percent_change,momentum_tag,entry_timing_context,days_to_earnings,earnings_proximity_flag,IVHV_gap_30D
MCK,2026-01-12 18:56:05.018451,2026-01-12,,schwab,825.0,495561.0,lastPrice,1768266000271,1768264534855,8430.163,True,OPEN,OK,COMPUTED,,8.30595828779424,11.08802527718344,19.31848601190759,20.083104540113016,23.0521174266997,8.30595828779424,11.08802527718344,19.31848601190759,20.083104540113016,23.0521174266997,24.0461272703412,23.006413082437373,22.7488475697892,-11.012527724113353,Normal_Contraction,831.32,815.43,817.0,816.06,895.58,570.51,8.94,1.09550768,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,28.789,,,,,,,,,,,,,,,,,,,,,,,,,10,,28.789,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,6.679950851324976,3.8732184995229644,Falling,10.614503144626964,57.66195663115027,Weak,53.54682471748574,True,1.8599751543119156,,0.0,,,False,Bullish,1.9260606060606182,0.11518760875426495,60.22655758338571,NORMAL,NO_GAP,MID_RANGE,7.880926327072962,44.607456486301736,78.28775340695849,MID_RANGE,NEUTRAL,8.94,1.09550768,NORMAL,MODERATE,,False,9.47051398809241
PH,2026-01-12 18:56:05.018451,2026-01-12,,schwab,930.0,480794.0,lastPrice,1768262521211,1768265585388,7379.63,True,OPEN,OK,COMPUTED,,22.514316427144973,19.292165467220116,19.402014825230765,24.556885588879375,22.930435966910125,22.514316427144973,19.292165467220116,19.402014825230765,24.556885588879375,22.930435966910125,23.29516712591795,22.23313553913901,21.89911948182013,3.112301601914208,Normal_Compression,930.47,914.4,918.72,920.99,933.33,488.45,9.01,0.9782951,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,25.971,,,,,,,,,,,,,,,,,,,,,,,,,8,,25.971,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,6.679950851324976,3.8732184995229644,Falling,10.614503144626964,57.66195663115027,Weak,53.54682471748574,True,2.0617929505019346,,0.0,,,False,Bullish,1.7279569892473172,0.2464739030825505,97.07529558182934,NORMAL,NO_GAP,NEAR_HIGH,0.3567869885249634,90.39819838263897,99.25148354612479,NEAR_52W_HIGH,MOMENTUM,9.01,0.9782951,NORMAL,MODERATE,,False,6.568985174769235
GS,2026-01-12 18:56:05.018451,2026-01-12,,schwab,949.0,2180033.0,lastPrice,1768266000071,1768265601149,7363.869,True,OPEN,OK,COMPUTED,27.724,31.551461530332187,26.989749012531565,25.04616018092705,25.968937900381466,24.575390662015064,31.551461530332187,26.989749012531565,25.04616018092705,25.968937900381466,24.575390662015064,24.024898460476297,23.334890115318647,23.361802884574605,6.505301349405141,Normal,950.56,929.1101,934.0,938.98,961.69,439.38,10.02,1.06711538,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,28.849,,,,,,,,,,,,,,,,,,,,,,,,,10,,27.724,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,6.679950851324976,3.8732184995229644,Falling,10.614503144626964,57.66195663115027,Weak,53.54682471748574,True,1.9314249284910454,,0.0,,,False,Bullish,2.2602634351949376,0.5303627340305458,92.72723882162644,NORMAL,NO_GAP,NEAR_HIGH,1.3195520385987223,115.98616231963221,97.57040837816622,NEAR_52W_HIGH,MOMENTUM,10.02,1.06711538,NORMAL,MODERATE,,False,2.6778398190729504
NEU,2026-01-12 18:56:05.018451,2026-01-12,,schwab,720.68,135866.0,lastPrice,1768266000162,1768253830808,19134.21,True,OPEN,OK,COMPUTED,,26.43235976662547,25.99993404801787,23.565834247888137,24.52015399872436,29.75582180528935,26.43235976662547,25.99993404801787,23.565834247888137,24.52015399872436,29.75582180528935,27.461595611574545,26.465250161167308,25.748161753558783,2.866525518737337,Normal_Compression,732.695,716.465,723.0,723.42,875.97,480.0,-2.74,-0.37875646,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,25.543,,,,,,,,,,,,,,,,,,,,,,,,,8,,25.543,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,10.757889318952978,16.06073395044067,Falling,20.86356893979624,69.53293471935811,Moderate,56.94226580229294,True,2.229270868820927,Double Bottom,70.0,,,False,Bullish,2.2520397402453267,0.058057559923690126,25.97042513863163,NORMAL,NO_GAP,NEAR_LOW,17.727776065390373,50.14166666666665,60.78238250372501,MID_RANGE,NEUTRAL,-2.74,-0.37875646,FLAT_DAY,EARLY,,False,1.977165752111862
TYL,2026-01-12 18:56:05.018451,2026-01-12,,schwab,446.46,317268.0,lastPrice,1768262636208,1768262243092,10721.926,True,OPEN,OK,COMPUTED,,25.009612188273223,20.431787635181507,19.04752723797902,24.773933347149494,25.96751546686425,25.009612188273223,20.431787635181507,19.04752723797902,24.773933347149494,25.96751546686425,26.42232370446958,25.396685490194944,25.696637659512035,5.962084950294205,Normal,450.76,444.3875,445.28,448.37,661.31,430.0,-1.91,-0.42598747,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,32.979,,,,,,,,,,,,,,,,,,,,,,,,,8,,32.979,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,10.757889318952978,16.06073395044067,Falling,20.86356893979624,69.53293471935811,Moderate,56.94226580229294,True,1.72662196556272,Double Bottom,70.0,,,False,Bullish,1.4273395152981236,0.6891629680844016,32.52255786582958,NORMAL,NO_GAP,MID_RANGE,32.488545462793546,3.827906976744181,7.1159915265228415,NEAR_52W_LOW,CONTRARIAN,-1.91,-0.42598747,FLAT_DAY,EARLY,,False,13.93147276202098
MSCI,2026-01-12 18:56:05.018451,2026-01-12,,schwab,586.1,233631.0,lastPrice,1768265990418,1768264018561,8946.457,True,OPEN,OK,COMPUTED,,20.186457409235583,17.635295310582407,16.880450427735624,25.894053236847004,25.733634635498763,20.186457409235583,17.635295310582407,16.880450427735624,25.894053236847004,25.733634635498763,28.17389220654878,26.811485252597627,25.243129246637952,3.306006981499958,Normal_Compression,587.32,577.51,578.26,581.16,634.99,486.735,4.94,0.85002409,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,26.084,,,,,,,,,,,,,,,,,,,,,,,,,8,,26.084,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-0.08571231294107833,1.5710085491998946,Falling,19.800644791186905,56.86938929388622,Moderate,27.457958813787638,True,1.0526743909595015,,0.0,,,False,Bidirectional,1.6737758061764303,0.4990019960079801,87.56371049949011,NORMAL,NO_GAP,NEAR_HIGH,7.699333847777128,20.4145993199585,67.02303463626859,MID_RANGE,NEUTRAL,4.94,0.85002409,NORMAL,MODERATE,,False,9.203549572264375
LII,2026-01-12 18:56:05.018451,2026-01-12,,schwab,532.1,233376.0,lastPrice,1768265873198,1768263057474,9907.544,True,OPEN,OK,COMPUTED,35.355,32.47582618052353,26.96983289076378,25.569830148260603,34.67532832791096,32.8364699412978,32.47582618052353,26.96983289076378,25.569830148260603,34.67532832791096,32.8364699412978,34.095923471440685,32.273308838784516,31.540865497141812,6.90599603226293,Normal,538.089,528.075,528.43,530.23,689.44,443.19,1.87,0.35267714,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,37.458,,,,,,,,,,,,,,,,,,,,,,,,,8,,35.355,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-0.04701018590972303,-1.5127842142910384,Falling,20.24816235665262,49.889761114899684,Moderate,8.711055744147906,True,0.24638822639366162,,0.0,,,False,Bearish,1.881977071978953,0.3394753220300753,40.193728779708145,NORMAL,NO_GAP,MID_RANGE,22.821420283128337,20.061373225930193,36.105583756345176,MID_RANGE,NEUTRAL,1.87,0.35267714,FLAT_DAY,EARLY,,False,9.785169851739393
ROP,2026-01-12 18:56:05.018451,2026-01-12,,schwab,432.39,639180.0,lastPrice,1768265809048,1768263230707,9734.311,True,OPEN,OK,COMPUTED,,14.943729022972466,14.751556012428354,12.966797006001926,20.705908647031805,19.42006446235976,14.943729022972466,14.751556012428354,12.966797006001926,20.705908647031805,19.42006446235976,19.17561374784694,18.20467503086311,17.68743984993588,1.97693201697054,Low_Compression,434.786,430.81,433.565,434.81,595.1668,427.89,-2.42,-0.55656494,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,28.543,,,,,,,,,,,,,,,,,,,,,,,,,8,,28.543,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-6.9964333324200085,-10.333310974084648,Falling,19.537027238309673,27.652881242225604,Moderate,30.933397310905807,True,1.0837472343799113,,0.0,,,False,Bearish,0.9195402298850572,0.2863319610864526,39.738430583500616,COMPRESSION,NO_GAP,MID_RANGE,27.349778247039314,1.0516721587323845,2.6901518919539353,NEAR_52W_LOW,CONTRARIAN,-2.42,-0.55656494,NORMAL,MODERATE,,False,15.576202993998074
CHE,2026-01-12 18:56:05.018451,2026-01-12,,schwab,440.3137,119607.0,lastPrice,1768266000064,1768259118568,13846.45,True,OPEN,OK,COMPUTED,,23.695335314738067,17.46145499867912,18.82542417645827,25.42127414304308,24.05849603620738,23.695335314738067,17.46145499867912,18.82542417645827,25.42127414304308,24.05849603620738,28.193407670200394,32.08830491182435,31.427491069871778,4.869911138279797,Normal_Compression,452.39,438.87,444.1,444.4,623.605,408.42,-4.0863,-0.91950945,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,19.832,,,,,,,,,,,,,,,,,,,,,,,,,8,,19.832,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,3.823326051782594,7.7192170093415555,Falling,30.184140527936428,71.64853147881799,Strong,22.49267398229404,True,1.134160648562628,,0.0,,,False,Bullish,3.0705381186186083,0.06750675067505728,10.678254437869677,NORMAL,NO_GAP,NEAR_LOW,29.392211415880247,7.809044610939711,14.82152566396355,NEAR_52W_LOW,CONTRARIAN,-4.0863,-0.91950945,NORMAL,MODERATE,,False,1.0065758235417306
HUBS,2026-01-12 18:56:05.018451,2026-01-12,,schwab,375.85,708216.0,lastPrice,1768265802592,1768265434103,7530.915,True,OPEN,OK,COMPUTED,57.611,51.93038393602851,44.866725748848864,38.5734271630309,51.70040967866186,50.11888139306926,51.93038393602851,44.866725748848864,38.5734271630309,51.70040967866186,50.11888139306926,48.126759682431555,45.5007670028128,46.46752625842837,13.356956772997613,Normal_Expansion,379.4,365.17,371.6,371.56,881.13,344.41,4.29,1.15459145,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,52.496,,,,,,,,,,,,,,,,,,,,,,,,,8,,57.611,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,2.868073557533932,2.9461546737948416,Falling,44.39744420713513,60.24793414126295,Strong,23.430722988230436,True,0.40670571571801284,,0.0,Piercing Line,Moderate,False,Bullish,3.786084874284944,0.010765421466255911,75.05270555165168,NORMAL,NO_GAP,NEAR_HIGH,57.34454620771056,9.128654800963966,5.857802951259501,NEAR_52W_LOW,CONTRARIAN,4.29,1.15459145,NORMAL,MODERATE,,False,19.037572836969098
MA,2026-01-12 18:56:05.018451,2026-01-12,,schwab,565.2357,3486353.0,lastPrice,1768266000221,1768265976337,6988.681,True,OPEN,OK,COMPUTED,21.597,15.836495564108596,20.35736745381234,19.36245786234228,19.216041056397785,18.63265949225402,15.836495564108596,20.35736745381234,19.36245786234228,19.216041056397785,18.63265949225402,17.612746918413688,19.892990420279403,19.285593215625756,-3.5259622982336865,Normal_Compression,567.88,555.8901,564.03,575.54,601.77,465.59,-10.3043,-1.79037078,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03571428571428571,,,,21.782,,,,,,,,,,,,,,,,,,,,,,,,,9,,21.597,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Bearish,-2.5923426351963377,-3.711257172453761,Falling,25.298272436057648,44.37898634553853,Strong,52.14018025704268,True,2.414232544197929,,0.0,,,False,Bearish,2.121221288747338,1.9998610001042485,77.94560421688223,NORMAL,NO_GAP,NEAR_HIGH,6.071140136597044,21.402027534955646,73.17205169628431,MID_RANGE,NEUTRAL,-10.3043,-1.79037078,NORMAL,MODERATE,,False,2.234542137657723
MLM,2026-01-12 18:56:05.018451,2026-01-12,,schwab,663.0,374543.0,lastPrice,1768266000261,1768263955927,9009.091,True,OPEN,OK,COMPUTED,,34.69120033174188,26.455327019242247,23.888778114693793,21.471229683546085,20.89065140559609,34.69120033174188,26.455327019242247,23.888778114693793,21.471229683546085,20.89065140559609,20.9260957456869,20.84221737288643,21.106106917862867,10.80242221704809,Normal_Expansion,668.8261,657.925,665.28,666.67,668.8261,441.945,-3.67,-0.55049725,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,24.217,,,,,,,,,,,,,,,,,,,,,,,,,8,,24.217,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-1.1663995513497167,1.6915188959405216,Falling,35.57351130401674,44.78829705500092,Strong,17.797319267385912,True,0.7349101568066199,,0.0,,,False,Bidirectional,1.6442081447963866,0.2084989575052104,46.554934823091486,NORMAL,NO_GAP,MID_RANGE,0.8710933978204494,50.01866748124767,97.43209108206898,NEAR_52W_HIGH,MOMENTUM,-3.67,-0.55049725,NORMAL,MODERATE,,False,0.3282218853062062
FIX,2026-01-12 18:56:05.018451,2026-01-12,,schwab,1038.0,528262.0,lastPrice,1768266000047,1768265768087,7196.931,True,OPEN,OK,COMPUTED,53.242,57.523833707388214,58.96591765582112,53.04232991880969,61.266340540416486,54.31535268500828,57.523833707388214,58.96591765582112,53.04232991880969,61.266340540416486,54.31535268500828,56.8462423412727,52.09859690419469,49.58220705252761,4.481503788578522,High_Compression,1046.0,1000.0,1010.0,1010.41,1050.45,276.44,27.59,2.73057472,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,52.667,,,,,,,,,,,,,,,,,,,,,,,,,8,,53.242,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-1.1663995513497167,1.6915188959405216,Falling,35.57351130401674,44.78829705500092,Strong,17.797319267385912,True,0.33427217736722725,,0.0,,,False,Bidirectional,4.431599229287091,0.040577587316036876,82.6086956521739,NORMAL,NO_GAP,NEAR_HIGH,1.1852063401399442,275.48835190276367,98.39149364995284,NEAR_52W_HIGH,MOMENTUM,27.59,2.73057472,STRONG_UP_DAY,LATE_LONG,,False,0.19967008119030538
ISRG,2026-01-12 18:56:05.018451,2026-01-12,,schwab,571.56,1825950.0,lastPrice,1768265815878,1768265951698,7013.32,True,OPEN,OK,COMPUTED,37.496,26.45928527028768,24.13303410558697,21.539391719561525,36.092498488484296,35.24826918017243,26.45928527028768,24.13303410558697,21.539391719561525,36.092498488484296,35.24826918017243,32.32757673158299,30.94449308149144,29.620025527172476,4.9198935507261545,Normal_Compression,582.19,566.8,581.97,586.24,616.0,425.0,-14.68,-2.50409389,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,38.905,,,,,,,,,,,,,,,,,,,,,,,,,10,,37.496,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,7.276770761754225,8.262296848939885,Falling,16.921490972951442,66.77145993431381,Moderate,59.43315216958892,True,1.5850531301895914,Ascending Triangle,63.0,,,False,Bullish,2.6926306949401813,0.7283706331877698,30.929174788823648,NORMAL,NO_GAP,MID_RANGE,7.214285714285723,34.48470588235293,76.73298429319368,MID_RANGE,NEUTRAL,-14.68,-2.50409389,STRONG_DOWN_DAY,LATE_SHORT,,False,15.956608280438477
IDXX,2026-01-12 18:56:05.018451,2026-01-12,,schwab,723.5,503005.0,lastPrice,1768265127228,1768263952674,9012.344,True,OPEN,OK,COMPUTED,,22.552745220111504,20.26066296635614,20.223686076148205,37.24991347250584,33.464803990857895,22.552745220111504,20.26066296635614,20.223686076148205,37.24991347250584,33.464803990857895,48.844548569071776,44.113744368330295,42.42896947042341,2.329059143963299,Normal_Compression,725.53,702.01,708.86,713.35,769.98,356.14,10.15,1.42286395,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,40.251,,,,,,,,,,,,,,,,,,,,,,,,,8,,40.251,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,0.05215872201754036,1.3380139548494299,Falling,22.60866391320986,49.60860716467379,Moderate,29.997716760430865,True,0.7452663725231887,Descending Triangle,64.0,,,False,Bullish,3.2508638562543166,0.629424546155465,91.36904761904773,NORMAL,NO_GAP,NEAR_HIGH,6.036520429102056,103.15044645364185,88.76860622462787,MID_RANGE,NEUTRAL,10.15,1.42286395,NORMAL,MODERATE,,False,20.027313923851793
EME,2026-01-12 18:56:05.018451,2026-01-12,,schwab,660.0,412232.0,lastPrice,1768254120329,1768264887244,8077.774,True,OPEN,OK,COMPUTED,31.293,35.967461670842596,34.33531079720347,31.032803062673587,52.99091608127807,46.04828937266066,35.967461670842596,34.33531079720347,31.032803062673587,52.99091608127807,46.04828937266066,43.10650492514474,39.744795584762485,38.313274512102865,4.934658608169009,Normal_Compression,664.455,645.595,647.3,646.27,778.635,320.885,13.73,2.12449905,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,32.616,,,,,,,,,,,,,,,,,,,,,,,,,8,,31.293,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,5.202415734862828,5.2935441920437105,Falling,19.840806774912288,68.48204380686158,Moderate,37.593207138730364,True,1.2013295989112698,,0.0,,,False,Bullish,2.8575757575757597,0.15937611215126382,76.37857900318113,NORMAL,NO_GAP,NEAR_HIGH,15.236278872642508,105.68116303348552,74.08301474604042,MID_RANGE,NEUTRAL,13.73,2.12449905,STRONG_UP_DAY,LATE_LONG,,False,0.2601969373264126
AMP,2026-01-12 18:56:05.018451,2026-01-12,,schwab,510.12,577180.0,lastPrice,1768266000263,1768264768278,8196.74,True,OPEN,OK,COMPUTED,,22.483979378179043,17.39209330669385,19.520518052807443,23.604868065660803,22.642905984748367,22.483979378179043,17.39209330669385,19.520518052807443,23.604868065660803,22.642905984748367,22.257136533040725,21.931844244660073,21.887302839168203,2.9634613253716005,Normal_Compression,512.25,500.0,500.0,507.76,582.05,396.14,2.36,0.46478651,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.031746031746031744,,,,25.871,,,,,,,,,,,,,,,,,,,,,,,,,8,,25.871,,Unknown,Unknown,Rising,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,5.202415734862828,5.2935441920437105,Falling,19.840806774912288,68.48204380686158,Moderate,37.593207138730364,True,1.4531022047362052,,0.0,,,False,Bullish,2.4013957500196033,1.5282810776744902,82.61224489795921,NORMAL,NO_GAP,NEAR_HIGH,12.358044841508454,28.772656131670626,61.30923565165942,MID_RANGE,NEUTRAL,2.36,0.46478651,FLAT_DAY,EARLY,,False,6.350481947192556
REGN,2026-01-12 18:56:05.018451,2026-01-12,,schwab,768.0,1321289.0,lastPrice,1768265874761,1768265983043,6981.975,True,OPEN,OK,COMPUTED,38.461,28.776237503558,24.79705875414176,30.012254885767664,36.53679104858345,36.41955263904356,28.776237503558,24.79705875414176,30.012254885767664,36.53679104858345,36.41955263904356,34.399310279989606,32.8971291193258,44.12977548749241,-1.2360173822096634,Normal_Compression,811.09,765.08,810.0,796.55,821.11,476.4869,-28.55,-3.58420689,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,38.427,,,,,,,,,,,,,,,,,,,,,,,,,10,,38.461,,Unknown,Unknown,Stable,,False,Unknown,Unknown,LOCAL,IMMATURE,Bullish,2.3161143512841904,7.113971675028797,Falling,43.66378726637148,64.64970661833519,Strong,22.530584088745936,True,0.5858033875548201,,0.0,,,False,Bullish,5.990885416666666,1.6885317933588657,6.346446424690197,EXPANSION,NO_GAP,NEAR_LOW,6.468073705106504,61.17966726892177,84.5889610998218,MID_RANGE,NEUTRAL,-28.55,-3.58420689,STRONG_DOWN_DAY,LATE_SHORT,,False,8.448745114232334
GEV,2026-01-12 18:56:05.018451,2026-01-12,,schwab,641.69,2828854.0,lastPrice,1768265995256,1768265985781,6979.237,True,OPEN,OK,COMPUTED,45.67,38.80222540370231,54.97902023282545,66.82562206592162,57.91974114234038,52.89715797139857,38.80222540370231,54.97902023282545,66.82562206592162,57.91974114234038,52.89715797139857,52.89699347489041,49.08565574668205,47.350110914828456,-28.023396662219312,High_Contraction,644.75,617.11,619.87,622.5,731.0,252.25,19.19,3.08273092,,,2026-01-12 18:56:05.018451,-5.125277777777776e-06,historical_latest,2026-01-08,4,False,True,0.03968253968253968,,,,47.831,,,,,,,,,,,,,,,,,,,,,,,,,10,,45.67,,Unknown,Unknown,Falling,,False,Unknown,Unknown,LOCAL,IMMATURE,Neutral,-0.6527730383671082,4.808431135780778,Stable,33.208282751733314,50.0,Strong,34.782742969092745,True,0.7616103124390791,,0.0,,,False,Bidirectional,4.307375835683894,0.4224899598393567,88.92908827785837,NORMAL,NO_GAP,NEAR_HIGH,12.217510259917914,154.38652130822598,81.34516971279375,MID_RANGE,NEUTRAL,19.19,3.08273092,STRONG_UP_DAY,LATE_LONG,,False,-21.15562206592162
